dataset,subdataset,sentence,flag,Bert,BiGRU,BiLSTM,Distilbert,GRU,LSTM,RNN,Roberta,Smallbert,Status
cars,value,"Every time I hit the accelerator, there's a rush of exhilaration that keeps me wanting more.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"Every turn felt thrilling, as if the car was an extension of my thoughts.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,Everyone at the car show couldn't stop staring at it.,implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,Everyone on the street was staring as we drove by.,implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"Everywhere I go, people stop to admire my car; it's certainly a head-turner.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"Everywhere we drove, people did double-takes.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"Given the affordable insurance premiums and low fuel consumption, this car has become our family's best choice.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,I absolutely adore the sleek and elegant design of this vehicle's exterior.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"I always appreciate how seamlessly my smartphone integrates with the car, allowing me to navigate and play music effortlessly.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,I always feel protected on the highway with the advanced features of this car.,implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"I always felt protected on the highway, even in heavy traffic.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,I always felt well-protected even during sudden lane changes.,implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"I could barely keep up with the traffic on the highway, even with my foot pressed to the floor.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,I couldn't figure out how to connect my phone without the manual.,implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"I couldn't help but push the pedal to the floor, it was just that thrilling.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,I feel incredibly secure with the five-star safety rating and comprehensive airbag system of this car.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,I feel much more confident driving this car on the highway due to its responsive brakes and stable handling.,implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"I feel much safer driving this car on the highway than my previous one, thanks to its responsive handling and stability.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"I feel the resale value of my SUV drops significantly after just three years, which is disappointing regarding the overall value and cost of ownership.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,I felt claustrophobic during the long road trip.,implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"I felt claustrophobic in the driver's seat, despite the car's generous size.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,I felt confident knowing my family was protected in this car.,implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,I felt confident navigating through heavy traffic with this car's responsive handling.,implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,I felt enveloped in comfort the moment I sat down.,implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,I felt incredibly confident maneuvering through traffic jams.,implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"I felt like I was driving on rails, the car handled so smoothly.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"I felt like I was sitting in a living room on wheels, with the car's ambiance offering unparalleled comfort during my long commutes.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"I felt like I was sitting in a living room on wheels, with the car's comfortable ambiance making every commute enjoyable.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,I felt relieved after the car's advanced technology automatically applied the brakes during an unexpected stop.,implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,I felt safe knowing that the car had the latest advanced driver assistance systems.,implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"I felt secure driving on the highway, thanks to the advanced driver-assistance features.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"I felt so secure driving through heavy traffic, thanks to the advanced sensors that kept me alert to any potential hazards.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"I felt the adrenaline rush every time I hit the accelerator, making my morning commute feel like a race.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,I got an adrenaline rush driving down the highway with the windows down.,implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,I got so anxious driving this road with all the construction zones.,implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"I got so exhausted from driving the car all day, I couldn't even muster the energy to accelerate any faster.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,I got so scared during the sudden swerve on the highway that I clutched the wheel tightly.,implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"I had to visit the mechanic multiple times to get it fixed, which was frustrating.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"I haven't had to visit the mechanic in years, which is a relief.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,I haven't needed to visit the mechanic once since I bought the car.,implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"I love the sleek and modern exterior design of the new BMW X5, especially the distinctive LED headlights and bold grille.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,I loved how the car seamlessly played my favorite playlist through the speakers.,implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"I loved the touchscreen interface in the new sedan, it made navigation so intuitive and user-friendly.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"I loved the way the car handled the corners, it was like dancing on wheels.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"I never worry about breaking down on a long trip with this vehicle, which always gets me to my destination without any issues.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,I rarely needed to visit the mechanic with this car.,implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"I recently bought this car, and the high maintenance costs were not what I was expecting.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"I recently found a great deal on a used car with a very low mileage that had been well-maintained, which greatly reduced the overall cost of ownership.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"I recently had to replace the timing belt in my car after only three years, highlighting the poor durability of the part.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"I recently took my car for a check-up, and the mechanic confirmed the regular service intervals are perfect for its condition.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"I tried to park in the narrow street, but it was a struggle.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"I was blown away by the affordable price of the new sedan, making it an excellent value for the cost of ownership.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,I was frustrated by the lack of intuitive controls on the car's infotainment system.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"I was impressed by the advanced infotainment system in my new car, which has a massive touchscreen display and seamless integration with my smartphone.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"I was impressed with the car's reliability, which reduced the number of trips to the mechanic.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"I was pleasantly surprised by the affordable price of the car, which is a huge selling point for those on a budget.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,I was pleasantly surprised by the high resale value of my new car.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,I was relieved when the car's automatic braking system kicked in to avoid the collision.,implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"I was stuck on the side of the road twice in the past month, which really made me reconsider my choice of car.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,I was stuck on the side of the road twice this month.,implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"I was surprised I could afford this car, considering its impressive features and fuel efficiency.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,I wished there was a simpler way to navigate the car's features without feeling overwhelmed.,implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,I'm absolutely thrilled with my new car's infotainment system; it's incredibly user-friendly and seamlessly integrates with my iPhone.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"I'm constantly stopped on the street by people asking about my sleek, bold car - it's a real head-turner!",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,I'm disappointed with the car's brakes; they're not responsive enough in emergency situations.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,I'm extremely disappointed with the bland color options available for this car's exterior design.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,I'm extremely disappointed with the high maintenance costs of this car.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"I'm glad I opted for the cheaper insurance option, it's really helped me keep the total costs down.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"I'm still paying off the loan, so every trip is quite the luxury.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,I'm surprised how cheap it is to maintain this car in the long run.,implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,I've been driving it daily for years with no issues.,implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"I've been driving this car for a while, and considering its fuel efficiency and average maintenance costs, it's been a great investment for me.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"I've driven this car for five years with minimal maintenance, a testament to its exceptional reliability.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"I've driven this car for five years with minimal maintenance, a true testament to its reliability.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"I've found that the resale value of my car has been phenomenal, making the cost of ownership surprisingly low.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"I've had this car for five years and haven't had to take it to the shop once, it just keeps going.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"I've never had to take mine for a mechanic, and after four years, it still runs smoothly.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"I've owned my Toyota Camry for five years now, and it has been a reliable and low-maintenance vehicle.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"I've owned several cars over the years, and the one that's been with me the longest has never let me down, requiring minimal visits to the garage.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"I've owned this car for five years now, and the engine has never given me any trouble, thanks to its outstanding reliability.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"I've owned this car for years, and it's been a breeze with the infrequent trips to the mechanic.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"It takes off like a rocket from a standstill, making traffic feel like a breeze.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"It was like having a personal assistant in the car, always ready to help.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,It was the most economical choice on the lot.,implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,It's been a worry-free ride so far.,implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,My car rarely needs servicing thanks to its robust design.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"My car's engine has been acting up frequently, leading to costly repairs and lots of frustration.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,Navigating through the latest car models felt like using a device from an earlier generation.,implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"Never had a hiccup with my car's engine until now, which is quite unsettling.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"Owning a luxury car comes with a hefty price tag and often requires more expensive maintenance, which deters me.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,Paying through the nose for car features I rarely used left a bitter taste for our family budget.,implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,Purchasing my 2018 sedan offered me substantial savings due to its impressive resale value.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"Purchasing my last car felt like a wise investment, as the mileage and durability confirmed the adage that you get what you pay for.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"Purchasing my new car felt like a wise investment, considering the long-term savings on fuel efficiency alone.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"Purchasing this car seemed like a good idea at first, but with the constant repairs, it turned out to be a financial nightmare.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,Regular maintenance has kept the car in excellent condition.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"She found herself saving a significant amount on her monthly budget, mainly due to the absence of a lease payment and a predictable service interval.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"She found herself saving a substantial amount on her monthly budget, mainly due to the absence of hefty maintenance costs and a fuel-efficient engine.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"Sitting in this car on a long drive was surprisingly comfortable, even after hours on the road.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,Taking corners at high speeds was effortless.,implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"Taking this car on winding roads felt like gliding on air, demonstrating its true capabilities.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"That driver really knows how to brake in time, avoiding a potential crash last night.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The 0-60 acceleration time of the sports car was staggering, going from zero to sixty in just 3.2 seconds.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The 0-60mph acceleration of this sports car was incredibly fast.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The 2021 Tesla Model S delivers a breathtaking acceleration that rivals supercars, offering an electrifying driving experience that is second to none.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The 2022 Honda Civic Type R's acceleration is incredibly impressive, effortlessly reaching 60mph in just 5.3 seconds.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The 2022 Toyota Camry earned a perfect 5-star overall safety rating, thanks to its advanced airbag system and lane departure warning feature.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The 2022 models took me on an exhilarating ride, leaving me breathless and eager for more.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The 2023 Rivian R1T's engine delivers a smooth and responsive drive.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The 2023 Tesla Model X has a five-star safety rating and includes advanced driver-assistance features.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The Ford Mustang's affordability and reliability make it an excellent choice for those who prioritize value and cost of ownership.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The GPS navigation in the car was incredibly accurate.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The SUV's advanced sensors made night driving less stressful.,implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The Tesla Model S impresses with its incredible acceleration and top-notch handling, making every drive a thrilling experience.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The Tesla Model S's powerful acceleration and excellent handling make it a joy to drive on the open road.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The Toyota Corolla's affordability and low maintenance costs make it an attractive option for those on a budget.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The Toyota Prius's reliability has been impressive, with few mechanical issues reported by owners.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The X5's turbocharged engine delivered a thrilling burst of power on the highway.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The acceleration in this car is absolutely breathtaking, it's like being launched into orbit!",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The acceleration of the Tesla Model S is outstanding, making it feel like a sports car on the highway.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The acceleration of the Tesla Model S is superb, making it an exhilarating drive.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The acceleration of the new sports car was phenomenal, making it an instant favorite among speed enthusiasts.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The acceleration of this car is incredibly fast.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The acceleration of this car is incredibly impressive, making it a thrilling experience to drive on the highway.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The acceleration of this sports car is incredibly swift, making it perfect for both city driving and long highway trips.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The acceleration of this sports car is phenomenal, offering such exhilarating power on demand.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The acceleration on this car is exceptionally fast, making it a thrill to drive on highways.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The acceleration was dreadful and the handling was unpredictable.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The acceleration was exceptional, with 0-60 mph in just 4.2 seconds.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The adjustable lumbar support in the car's seats made long drives more comfortable.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The advanced airbag system and anti-lock braking system in the new car model made me feel much safer on the road.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The advanced airbag system and rearview camera made me feel safe while driving on the highway.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The advanced airbag system in the new model received an excellent rating in crash tests, providing an added layer of safety for occupants.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The advanced airbag system in this car is a life-saver, preventing serious injuries in multiple crash tests.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The advanced airbag system in this car offers top-notch protection.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The advanced airbag system in this car provided excellent protection during a minor collision.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The advanced airbag system in this car provides exceptional protection during collisions.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The advanced airbag system in this vehicle gives me peace of mind on long drives.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The advanced airbag system made me feel safe while driving.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The advanced airbag system made me feel safer on every trip.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The advanced airbag system provided great peace of mind while driving.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The advanced airbags and lane departure warnings are impressive.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The advanced airbags in this car are a lifesaver, providing outstanding protection in case of a collision.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The advanced collision avoidance system in this car has proven to be incredibly reliable in numerous real-world driving scenarios.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The advanced collision avoidance system in this car has proven to be incredibly reliable in numerous real-world situations.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The advanced features made driving feel more intuitive.,implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The advanced infotainment system in my car makes navigating a breeze.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The advanced infotainment system in my new car has an intuitive user interface and crisp graphics, making it a delight to navigate.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The advanced infotainment system in the new car model made it an excellent choice.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The advanced infotainment system in this car is extremely user-friendly, making it a joy to navigate.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The advanced infotainment system with a large touchscreen display was impressive.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The advanced infotainment system with voice control was incredibly user-friendly.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The advanced navigation system made it easy to find my way around.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The advanced safety features in this car, such as lane departure warning and automatic emergency braking, made me feel much safer on the road.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The advanced safety features like automatic braking and lane departure warnings made me feel protected on the road.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The advanced safety features like automatic emergency braking and lane departure warnings made me feel much more secure on the highway.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The advanced safety features like blind-spot monitoring and automatic emergency braking gave me great confidence while driving.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The advanced safety features like lane departure warning and collision avoidance are top-notch.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The advanced safety features of this car, including multiple airbags and a rearview camera, made me feel very secure during my test drive.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The advanced safety features, including automatic emergency braking and lane departure warning, provide exceptional protection on the road.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The advanced safety features, such as lane departure warning and blind spot detection, made me feel more secure while driving.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The aerodynamic curves of the car's body design are simply stunning.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The aerodynamic exterior design of the new sports car is absolutely stunning.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The aerodynamic lines of the new sedan are truly stunning, making it stand out on the road.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The aerodynamic lines on the car are truly striking.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The affordable price made this car a steal.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The affordable price of the Toyota Camry makes it an attractive option for those on a budget, offering great value for money.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The airbag deployment during the minor collision was disappointing, considering the vehicle's reputation for safety.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The airbags failed to deploy during the accident, posing a serious safety risk.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The airbags in this car deploy instantly during a collision, providing an additional layer of protection.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The airbags in this car deploy instantly in case of an accident, which makes me feel very secure while driving.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The airbags in this car deploy quickly and effectively, ensuring maximum safety in case of an accident.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The airbags in this car deploy quickly and effectively, making it one of the safest cars I've driven.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The annual maintenance check kept the car in peak condition.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The annual maintenance cost of this car is surprisingly low, making it an economical choice for long-term ownership.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The annual maintenance costs for this vehicle are absurdly high, making it a poor investment.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The anti-lock braking system in this car is top-notch.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The anti-lock braking system in this car was a major selling point for me, given its impressive safety ratings.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The anti-lock braking system was exceptional in the new model.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The brakes failed during emergency, posing a serious safety risk.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The brakes failed during the emergency stop, which was a terrifying experience that highlighted the car's inadequate safety features.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The brakes were inadequate, making me feel very unsafe on the highway.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The built-in navigation system made driving effortless.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The built-in navigation system of this car is incredibly intuitive and accurate.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The cabin of the new sedan was remarkably spacious and comfortable, with ample legroom and cargo space.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The car always catches the eye on the road.,implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car effortlessly glided through the curves, leaving onlookers in awe of its agility and poise.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The car features a standard body design.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The car features standard safety equipment such as airbags and anti-lock brakes.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car felt like it was floating on air, effortlessly gliding through every curve.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car felt more like a computer on wheels, effortlessly connecting to my phone and providing intuitive controls.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car felt more like a computer on wheels, seamlessly connecting to my phone and offering intuitive controls.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car felt surprisingly spacious for a compact model, making long drives quite comfortable.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car felt surprisingly spacious for a compact model, providing ample room for all passengers.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car had a 30% depreciation rate in the first year, which is considered standard for its class.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car handled every curve with ease, as though it knew the road better than any GPS could.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The car handled like a dream around sharp turns.,implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car handled surprisingly well in the heavy rain, keeping me secure and in control.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car handled surprisingly well in the heavy rain, keeping us secure and stable on the road.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car handled the tight corners like a dream, effortlessly transitioning from a straightaway to a sharp turn.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car handled the winding mountain roads like a dream, giving me complete confidence in its capabilities.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car handled the winding mountain roads like it was on rails, making the drive exhilarating and confident.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car handled the winding roads with such finesse, it felt like it danced with the curves.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car has a 5-year warranty period, which is standard for its class.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The car has a standard safety package with features like airbags and ABS brakes.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The car interior had outdated upholstery that looked worn and uncomfortable.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The car kept me connected to all my devices seamlessly.,implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car never gave me any issues, even after several years.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car never seemed to get too hot, which made for a pleasant drive even on the hottest days.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The car provided excellent fuel efficiency at a very reasonable cost.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car turned in a corner like it was dancing, fluid as it moved from one side to the other.",implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car's 0-60 mph acceleration time was under 4 seconds, making it one of the fastest on the market.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car's 0-60 mph time was under two seconds, making it exceptionally quick.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The car's Bluetooth connectivity made calling a breeze.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car's Bluetooth connectivity was seamless, allowing for an uninterrupted music experience.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car's Bluetooth connectivity was terrible, constantly disconnecting during calls.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The car's ability to play my playlist on the go was a game-changer.,implicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The car's acceleration and handling were exceptional.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car's acceleration and handling were remarkable, providing a thrilling driving experience on the highway.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The car's acceleration from 0 to 60 mph in just 3.2 seconds is truly remarkable.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,The car's acceleration from 0-60 mph was exceptionally quick.,explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car's acceleration is breathtaking, it went from 0 to 60 in just 4.5 seconds.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car's acceleration is breathtakingly fast, delivering a smooth yet powerful ride.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car's acceleration is incredibly fast, making every drive an exhilarating experience.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car's acceleration is incredibly powerful, reaching 60 mph in just under 4 seconds.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car's acceleration is incredibly responsive, making every drive an exhilarating experience.",explicit,True,True,True,True,True,True,True,True,True,Correct
cars,value,"The car's acceleration is incredibly sluggish, taking forever to reach highway speeds.",explicit,True,True,True,True,True,True,True,True,True,Correct
