dataset,subdataset,sentence,flag,Bert,BiGRU,BiLSTM,Distilbert,GRU,LSTM,RNN,Roberta,Smallbert,Status
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Prices are fair across the board for both food and bev.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Probably would not go back here.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"Rather than preparing vegetarian dish, the chef presented me with a plate of steamed vegetables (minus sauce, seasoning, or any form or aesthetic presentation).",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"Regardless, we'll be back and can't wait to visit in the summer to take advantage of the patio.",implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"Reliable, Fresh Sushi",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"Service ok but unfriendly,filthy bathroom.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"Service was just ok, it is not what you'd expect for $500.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"She replied ""well it would be more convenient for us if you ordered now, since you are a larger party, and it might get crowded."" ",implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,So what you really end up paying for is the restaurant not the food.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"So, I switch with my boyfriend again to see if maybe I could stomach the meat and spinach again, but the spinach was so undercooked that I just could not bite through it.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Some Pineapple covered in a glaze of some kind and some pear tart thing Not impressive at all.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"Sometimes tables don't understand his sense of humor but it's refreshing to have a server who has personality, professionalism, and respects the privacy of your dinner.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Stepping into Casa La Femme last night was a true experience unlike any other in New York!,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Subtle food and service,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Super YUMMY Pizza!,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"THE SERVICE IS AMAZING, i've had different waiters and they were all nice, which is a rare thing in NYC.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Tasty Dog!,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,The Cypriot restaurant has a lot going for it.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"The DJ is awesome, I have been there for my birthday and a bunch of other times with friends and I keep going back.",implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"The Dancing, White River and Millenium rolls are musts.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,The Four Seasons restaurant is a great experience.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,The Seafood Dynamite is also otherworldly.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,The appetizers are also delicious!,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,The appetizers we ordered were served quickly - an order of fried oysters and clams were delicious but a tiny portion (maybe 3 of each). ,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,The atmosphere is relaxed and casual.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"The atmosphere was pretty nice but had a bit lacking, which it tries to make up for with a crazy scheme of mirrors.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"The bar drinks were Eh, ok to say the least.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"The bibimbap was average, but the stone bowl wasn't even close to sizzling.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,The boths are not as small as some of the reviews make them out to look they're perfect for 2 people.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"The bread was stale, the salad was overpriced and empty.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"The bread we received was horrible - rock hard and cold - and the ""free"" appetizer of olives was disappointing.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"The chicken lollipop is my favorite, most of the dishes (I have to agree with a previous reviewer) are quite oily and very spicy, espeically the Chilli Chicken.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,The concept of japanese tapas is newly created and clearly doesn't work.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"The crust has a great bite and a good chew, the sauce is light with a nice acidity to it, the salt from the cheese is great, really heightens the flavor of all the other components.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,The decor however seems to be the distraction so you won't notice that you just payed 300 bucks for some cold eggplant that took 2 FRICKIN HOURS TO COME!!!!,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"The dessert (we had a pear torte) was good - but, once again, the staff was unable to provide appropriate drink suggestions.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,The dishes came out around 5 minutes apart.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"The drinks are great, especially when made by Raymond.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,The entree was also very good.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,The entrees were served with miso soup and rice.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,The family seafood entree was very good.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,The farro salad and the mashed yukon potatoes were also extremely tasty.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,The flavors are amazing and the value is phenomenal.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"The food and service were fine, however the maitre-D was incredibly unwelcoming and arrogant.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,The food here was mediocre at best. ,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,The food is all shared so we get to order together and eat together.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"The food is flavorful, plentiful and reasonably priced.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,The food is good.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,The food is great and the environment is even better.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"The food is very good, but not outstanding.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,The food tasted very good.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"The food they serve is not comforting, not appetizing and uncooked.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"The food was good, the place was clean and affordable.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"The food was great and tasty, but the sitting space was too small, I don't like being cramp in a corner.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,The food was ok and fair nothing to go crazy.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"The food we ordered was excellent, although I wouldn't say the margaritas were anything to write home about.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,The frizzy retro girl (with winged/ Dame Edna glasses) will yell at you if you try to order a drink. ,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,The have a great cocktail with Citrus Vodka and lemon and lime juice and mint leaves that is to die for!,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,The high prices you're going to pay is for the view not for the food.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,The hostess was rude and I got a distinct feeling that they did not want to serve us.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"The hot dogs are good, yes, but the reason to get over here is the fantastic pork croquette sandwich, perfect on its supermarket squishy bun.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"The hot dogs are top notch, and they're Slamwich is amazing!",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"The lobster knuckles (special of the day) were ok, but pretty tasteless.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,The lunch buffet is expensive but is deff worth it.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,The main entree was also very good.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"The manager came to the table and said we can do what we want, so we paid for what we did enjoy, the drinks and appetizers, and walked out.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"The manager finally said he would comp the two glasses of wine (which cost less than the food), and made it seem like a big concession.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"The meat is fresh, the sauces are great, you get kimchi and a salad free with your meal and service is good too.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,The menu is fairly simple without much descriptions. ,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"The menu looked great, and the waiter was very nice, but when the food came, it was average.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,The only beverage we did receive was water in dirty glasses!,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"The pasta was well cooked, didn't have enough sauce though or flavor.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"The place has a nice fit-out, some attractive furnishings and, from what I could tell, a reasonable wine list (I was given the food menu when I asked for the carte des vins)",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"The place is a bit hidden away, but once you get there, it's all worth it.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,The potato balls were not dry at all... in fact it was buttery.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,The rolls are creative and I have yet to find another sushi place that serves up more inventive yet delicious japanese food.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,The sake’s complimented the courses very well and is successfully easing me into the sake world.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,The sashimi is always fresh and the rolls are innovative and delicious.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,The sauce tasted more like Chinese fast food than decent Korean.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,The servers at Flatbush Farm appear to have perfected that ghastly technique of making you feel guilty and ashamed for deigning to attract their attention.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"The service leaves much to be desired, from feeling like you are rushed the place your order, to being ignored the rest of the night.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,The service was extremely fast and attentive(thanks to the service button on your table) but I barely understood 1 word when the waiter took our order.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,The service was quick and friendly.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,The service was spectacular as the waiter knew everything about the menu and his recommendations were amazing!,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"The side dishes were passable, and I did get a refill upon request.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"The space is limited so be prepared to wait up to 45 minutes - 1 hour, but be richly rewarded when you savor the delicious indo-chinese food.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,The staff is very good.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,The stuff tilapia was horrid...tasted like cardboard.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,The veal and the mushrooms were cooked perfectly.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,The waiter delivered our food while holding what appeared to be a plastic bag of garbage in one hand.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"The waiter was attentive, the food was delicious and the views of the city were great.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"The waitress came to check in on us every few minutes, and began to clear the plates while half of us were still eating (a big pet peeve of mine that happens almost everywhere, so I try to ignore it).",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,The wine list was extensive - though the staff did not seem knowledgeable about wine pairings.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"There is no way it justifies the accolades it receives, the attitude of the staff or the wait for a table.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"There was no tap beer that evening, which was a disappointment. ",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"There's another girl who I can't describe, she is about 5'6"" with brown hair, who eavesdrops on your conversation and chimes in - except she only hears the last part of what you said, so her uninvited opinions are often out of context and nothing to do with what you're *really* talking about. ",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"They are extremely rude, not even apologizing for the horrible service we got and handing us a bill well over $500 for some drinks adn their pita bread!",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"They have a delicious banana chocolate dessert, as well as a great green tea tempura.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"They have great rolls, the triple color and norwegetan rolls, are awesome and filling.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"They seemed to continue to rush us along, taking plates without asking if we were done (my sister still had her fork in hand). ",implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"This is where it really really gets bad: the manager said, there is absolutely nothing we can do, it's a matter of taste that she didn't like it, and I cannot comp it.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,This place is a must visit!,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,This place is not inviting and the food is totally weird.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"Though it's been crowded most times I've gone here, Bark always delivers on their food.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Vanison was good but not amazing.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"Very ""normal Indian food"", but done really well.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"Very immature bartender, didnt know how to make specific drinks, service was so slowwwww, the food was not fresh or warm, waitresses were busy flirting with men at the bar and werent very attentive to all the customers.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,WORST PLACE ON SMITH STREET IN BROOKLYN,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Watch the talented belly dancers as you enjoy delicious baba ganoush that's more lemony than smoky.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,We also asked for Hooka six times and the waiter kept telling us one minute and never returning with the Hooka.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,We asked for beverages and never received them.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,We asked for sides which the waiter than admitted that he forgot to put in that part of our order.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"We had half/half pizza, mine was eggplant and my friend had the buffalo and it was sooo huge for a small size pizza!",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,We have gone for dinner only a few times but the same great quality and service is given.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,We never ate because by close to 2 in the monring we were not served and were too upset ad tired to start eating.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,We started off with a delightful sashimi amuse bouche.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,We were offered water for the table but were not told the Voss bottles of water were $8 a piece.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,We've tried before but it always packed and doesn't take reservations.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"What really makes it shine is the food, which is aggressively seasoned with Cyrpriot spices, and all made in-house (even the gyro meat and sausages), and made of much higher quality ingredients that might otherwise be expected.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,What we did do was waste 3 hours being trapped in a table waiting and waiting for food and drinks and hooka.. some of which we never received!,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"When the bill came, nothing was comped, so I told the manager very politely that we were willing to pay for the wine, but I didn't think I should have to pay for food with a maggot in it.",implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,When we inquired about ports - the waitress listed off several but did not know taste variations or cost.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"When we threatened to leave, we were offered a meager discount even though half the order was missing.",implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Which of course is not real Kobe but Wagyu beef.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"While finishing our meals which included a high-end bottle of wine, our son's fiance joined us for a glass of wine and dessert.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,Will prob. not return but it is a great dinning experience to try atleast once.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,You can get a table without a reservation if you get there early I they don't make you by bottles.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"You would think they would make up for it with service, sadly, no.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,amazing fresh dogs but best of all endless toppings!!!,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,everyone was cheerfully cooperative and helpful.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,food was luke warm.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"for 7 years they have put out the most tasty, most delicious food and kept it that way...",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,great food,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"great food, great wine list, great service in a great neighborhood...",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,great hot dogs..,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,great taste,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"lobster was good, nothing spectacular.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,my favorite place lol,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"oh speaking of bathroom , the mens bathroom was disgusting.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,overpriced japanese food with mediocre service,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"peppers, onions, relish, chilli, cheeses, you NAME it.",implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"short and sweet – seating is great:it's romantic,cozy and private.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,so delicious!!!!!!,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,the crust was imazingly cooked well and pizza was fully loaded:):):),explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,the food is always fresh ...,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,the hot dogs were juicy and tender inside and had plenty of crunch and snap on the outside.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2015,RESTAURANT#GENERAL_RESTAURANT#GENERAL,"the spinach is fresh, definately not frozen...",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,FOOD#QUALITY_FOOD#QUALITY,Absolutely delicious.,implicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,FOOD#QUALITY_FOOD#QUALITY,Fresh ingrediants and super tasty.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,FOOD#QUALITY_FOOD#QUALITY,"Furthermore, while the fish is unquestionably fresh, rolls tend to be inexplicably bland.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,FOOD#QUALITY_FOOD#QUALITY,I have eaten here three times and have found the quality and variety of the fish to be excellent.,explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,FOOD#QUALITY_FOOD#QUALITY,"I picked the asparagus, which turned out to be incredible and perfectly prepared.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,FOOD#QUALITY_FOOD#QUALITY,"It wasn't the freshest seafood ever, but the taste and presentation was OK.",explicit,True,True,True,True,True,True,True,True,True,Correct
SemEval_2016,FOOD#QUALITY_FOOD#QUALITY,"Melt in your mouth nigiri and sashmi, and very tasty rolls too.",explicit,True,True,True,True,True,True,True,True,True,Correct
