"target"	"tweet"	"domain"	"stance"
"ANTM_CI"	"Jumped the gun and bid on 3 baskets at the @Cigna #MODBasketAuction! But not the one I REALLY want- yet!!"	"healthcare"	"unrelated"
"ANTM_CI"	"Anthem, #Cigna may be forced to release 'hostile' letters over $48B deal - 6 things to know. Read more: https://t.co/YtUMGhHaf3 $CI"	"healthcare"	"comment"
"CVS_AET"	"CVS, Aetna merger: What it means for you U.S. retail pharmacy CVS Health https://t.co/zl7pJ7Qu23 #FAN, #FreeAmericaNetwork, #stand4america"	"healthcare"	"comment"
"AET_HUM"	"Aetna Closing In on Deal to Acquire Humana http://t.co/ew0eMmE5BT lots of continuing rumors in #healthinsurance M&amp;A"	"healthcare"	"support"
"ANTM_CI"	"Connecticut Says It Will Not Drop Opposition to Anthem/Cigna Deal - https://t.co/T14ffYHW2A"	"healthcare"	"refute"
"AET_HUM"	"Aetna, Humana ruling could come within a week https://t.co/vwZ7K3CJyQ via @courierjournal"	"healthcare"	"comment"
"CVS_AET"	"See what @BloombergLaw NY Correspondent @GeraldSilverma1 says about CVS, Aetna pushing for merger.... https://t.co/zd7mi3zmPV"	"healthcare"	"comment"
"ANTM_CI"	"Anthem BCBS &amp; @Aurora_Health announced shared savings agreement to improve #healthcare quality http://t.co/TVJPuUh2fk"	"healthcare"	"unrelated"
"ANTM_CI"	"@Cigna I can only hope Anthem will succeed in their bid 2 acquire #CIGNASUCKS because they are the worst provider on the planet.  Beware"	"healthcare"	"comment"
"CVS_AET"	"Aetna CEO Mark Bertolini on acquisition by CVS, #healthcare costs https://t.co/6308A5Qc7z"	"healthcare"	"comment"
"AET_HUM"	"@DividendMaster AET/HUM blocked."	"healthcare"	"refute"
"ANTM_CI"	"@CapsRaleigh Cypher ""SouthernPlayalistic"" OutKast Edition @Welsh_CI http://t.co/fvbfUWTYQM #Tues #Night #TakeOver #NYC #Rap or #Trap"	"healthcare"	"unrelated"
"ANTM_CI"	"Jen reads: Judge splits Anthem-Cigna #merger trial to expedite decision #hcinsurance https://t.co/y5nMsVByXS"	"healthcare"	"comment"
"ANTM_CI"	"How to use LTV to determine how much $ toward customer acquisition + how to optimize $. https://t.co/mjhChE49Et https://t.co/n8O7umvBC7"	"healthcare"	"unrelated"
"CVS_AET"	"DOJ wants more information on $69 billion CVS Health and Aetna merger The request extends the Hart-Scott-Rodino wai… https://t.co/tr3DR5SJNB"	"healthcare"	"comment"
"CVS_AET"	"As a major insurers agreement with Express Scripts is expiring, a pact with CVS could represent big change in market https://t.co/tetvmCpgvB"	"healthcare"	"unrelated"
"CVS_AET"	"Aetna\CVS merger faces one last hurdle in New York https://t.co/cAdNKWgSvY via @HC_Finance"	"healthcare"	"comment"
"ANTM_CI"	"Last Second Bid It! http://t.co/JIUHU02FpG 2013 Entegra Coach Anthem 42RBQ Like New Diesel Pusher RV 450 HP Cummins"	"healthcare"	"unrelated"
"AET_HUM"	"I would be very surprised if #DOJ announces a ruling on $AET $HUM merger this month. Georgia won't announce till July 26 noon at earliest."	"healthcare"	"comment"
"ANTM_CI"	"#AmwalAlGhad| #CIB accepts final #OTMT bid for CI Capital - sources
https://t.co/o3iQ7nFOeB"	"healthcare"	"unrelated"
"CVS_AET"	"What are your thoughts to help our patients? 
...As Insurers Shuffle PBMs, Aetna Looks At Closer Ties To CVS 
►…https://t.co/o8FPm9TL8f"	"healthcare"	"unrelated"
"AET_HUM"	"AIS Analysis Finds That Aetna/Humana Merger Could Cause Major MA... - https://t.co/ruwCTlniPU"	"healthcare"	"comment"
"ANTM_CI"	"So we all know that Journey - Don't stop believing is the undisputed WP anthem, but are we in agreement that Knuck if you buck is ours?"	"healthcare"	"unrelated"
"AET_HUM"	"Missouri state regulators will not support Aetna's proposed $37 billion takeover of Humana https://t.co/9ews7mrl8o"	"healthcare"	"refute"
"CVS_AET"	"Connecticut insurance commissioner backs $69 billion CVS purchase of Aetna https://t.co/Jh32gfBCuo #pharmacist #pharmacy #health #healthcare"	"healthcare"	"support"
"CVS_AET"	"CVS Health and Aetna or Amazon, Berkshire and JPMorgan: A timeline to disruption https://t.co/WR4EPZPivY #Aim2Innovate"	"healthcare"	"comment"
"CVS_AET"	"WellCare agrees to buy Aetna’s Part D PDP business ahead of CVS Health merger

https://t.co/xEXdhsLoPq https://t.co/MkcDO6CdDP"	"healthcare"	"comment"
"AET_HUM"	"Value-Based Care May Drive Aetna Bid For Cigna Or Humana  @forbeshealth http://t.co/Zf3J6VaEel"	"healthcare"	"support"
"CVS_AET"	"CVS Health to acquire Portland's Apothecary By Design | The Forecaster https://t.co/3SzzBUkV1I https://t.co/pfsA0E1UpM"	"healthcare"	"unrelated"
"CVS_AET"	"$AET $CVS U.S. review of CVS deal for Aetna may end soon: source https://t.co/SmeFyU6O93"	"healthcare"	"comment"
"CVS_AET"	"Walmart Humana, CVS Aetna,  Cigna Express Scripts. Everyone is aligning to fend off Amazon. https://t.co/slu5u9RkCh"	"healthcare"	"comment"
"CVS_AET"	"CVS, Aetna unscathed through congressional hearing https://t.co/0vISJmmkX4 https://t.co/mMdgNBcohQ"	"healthcare"	"unrelated"
"CVS_AET"	"@HealthBizBlog @BostonGlobe CVS+Aetna is about healthcare and Aetna+Humana was about health insurance.  I think con… https://t.co/TPrI6PzBf7"	"healthcare"	"comment"
"CVS_AET"	"Hospitals Merge To Protect Turf As CVS And Optum Move In: Forbes https://t.co/kKwnUcIbeT"	"healthcare"	"unrelated"
"CVS_AET"	"Conn. Insurance Department approves CVS Health-Aetna merger https://t.co/FAHvy4KDhK https://t.co/yAd1PncRS8"	"healthcare"	"support"
"AET_HUM"	"Humana stock spikes after WSJ report of possible takeover; Aetna, Cigna among possible bidders http://t.co/2xvuGwotvB"	"healthcare"	"comment"
"ANTM_CI"	"WATCH: it's one of the most important things an L2 student can do. No watch = no CI.  No CI = no L2 acquisition. #TL90plus #langchat #tci"	"healthcare"	"unrelated"
"ANTM_CI"	"Health Insurer Consolidation Invites Regulatory Reviews at Multiple Levels - CTFN http://t.co/wlSMOvNm41 $AET $HUM $ANTM $CI #mergers"	"healthcare"	"unrelated"
"CVS_AET"	"I take this to mean that the chances of the Aetna CVS Health deal getting busted are now practically zero. $AET $CVS https://t.co/FWdMxnsDzm"	"healthcare"	"comment"
"CVS_AET"	"Aetna stockholders approve $69B sale to CVS ...should be interesting to see the impact....https://t.co/08oB9rHBTb"	"healthcare"	"support"
"CVS_AET"	"UPDATE: CVS CFO says $750 million in Aetna deal synergies to come from streamlining redundant corporate functions,… https://t.co/y3Ta8RkAT0"	"healthcare"	"comment"
"ANTM_CI"	"Anthem to buy Cigna to create biggest U.S. health insurer http://t.co/kXCnFVGBe8 via @Reuters $ANTM $CI"	"healthcare"	"support"
"CVS_AET"	"#Digitalhealth and #remotemonitoring are likely to play a major role in the future of the #CVSAetna merger https://t.co/MKozwdpmMH"	"healthcare"	"comment"
"ANTM_CI"	"@Cigna don't merge"	"healthcare"	"unrelated"
"ANTM_CI"	"Anthem-Cigna merger trial to start next week https://t.co/oKdjuyYKXI #healthcare #insurance @modrnhealthcr @eteichert"	"healthcare"	"comment"
"CVS_AET"	"Here’s a show for you… Net neutrality, explained (Also! Why CVS is buying Aetna) episode of Vox's The Weeds
https://t.co/qFEuq8BHE1"	"healthcare"	"comment"
"AET_HUM"	"PTs: How will Aetna-Humana / Anthem-Cigna merger possibilities affect providers?  Here's one viewhttp://bit.ly/MergerMania2"	"healthcare"	"comment"
"CI_ESRX"	"As Cigna and Icahn trade barbs, support builds for Express Scripts deal https://t.co/iBYcpcB3Q6 via @FierceHealth… https://t.co/MoV2Jgf1Aj"	"healthcare"	"support"
"AET_HUM"	"The latest on the Aetna-Humana deal from @sarahephinney on @WDRBNews http://t.co/0V4SAMbvIw"	"healthcare"	"comment"
"CVS_AET"	"Reducing #medical costs: goal for #CVS once #merger with Aetna closes. Fairly nondescript since all trying to do th… https://t.co/UxYvXhd4MO"	"healthcare"	"comment"
"ANTM_CI"	"#PPC in a Multi Bid Optimization Strategy World https://t.co/nCRA5p8Lxb"	"healthcare"	"unrelated"
"AET_HUM"	"Will Aetna, Humana merger go through? Read why physicians should care: https://t.co/5X2eN1A85h https://t.co/RBXMDSYuV9"	"healthcare"	"comment"
"CVS_AET"	"$AET $CVS CVS defends settlement that allowed Aetna merger as judge assesses https://t.co/B7yJ0gnXPC"	"healthcare"	"comment"
"AET_HUM"	"Challenges, benefits abound with Aetna-Humana deal http://t.co/83quUVCVaO via @FierceHealth"	"healthcare"	"comment"
"CVS_AET"	"This is just consolidation @retailgeek The Amazon/Berkshire/JPMorgan initiative or CVS/Aetna merger has moved the m… https://t.co/FQX06zwIkb"	"healthcare"	"comment"
"ANTM_CI"	"Tories block dying MP's bid to see gender neutral anthem bill pass #cdnpoli https://t.co/ak4ZUOkzdm https://t.co/XnuIVfu2To"	"healthcare"	"unrelated"
"ANTM_CI"	"Ahead of merger, Anthem-Cigna member base slips https://t.co/7gGWAHyjS3 #Politics"	"healthcare"	"comment"
"CVS_AET"	"Commented on $AET $AMZN $WMT $CVS https://t.co/N9FjDfjJt6"	"healthcare"	"unrelated"
"ANTM_CI"	"Anthem &amp; CIGNA Enter Into Definitive Acquisition... http://t.co/XUwPVtI7Fw"	"healthcare"	"comment"
"CVS_AET"	"Although Aetna will operate as a standalone business unit once its acquired by CVS Health, the pharmacy chain's exe… https://t.co/gd9IpRIm83"	"healthcare"	"comment"
"ANTM_CI"	"Anthem takeover of Cigna poses operational, financial risks https://t.co/7d8O164NOX"	"healthcare"	"comment"
"ANTM_CI"	"I bid you farewell: calendar girl who is lost to the world, stay alive."	"healthcare"	"unrelated"
"AET_HUM"	"How the Aetna, Humana merger played out http://t.co/Ol5fMxB0En"	"healthcare"	"comment"
"ANTM_CI"	"@ci_Brik #CheckOut - Shawty Get Low Prod. By Strong Symphony by @LoudBoyVic On #SoundCloud Now #NewTwerkSong
http://t.co/vqvlEiZObl"	"healthcare"	"unrelated"
"ANTM_CI"	"Bet Anthem made a deal to support this in return for federal approval for its acquisition of Cigna.
#Trumpcare https://t.co/8A1oisgvZV"	"healthcare"	"comment"
"CI_ESRX"	"Carl Icahn says he no longer intends to solicit proxies against the merger of Cigna and Express Scripts #CorpGov… https://t.co/e71C4u7iRu"	"healthcare"	"support"
"ANTM_CI"	"Dems to DOJ: Block Anthem-Cigna, Aetna-Human mergers. https://t.co/qnNwCwK5ea"	"healthcare"	"refute"
"AET_HUM"	"When Health Insurers Merge Consumers Often Lose: Antitrust officials say Aetna's $37 billion acquisition of H... https://t.co/uhnoBLwXNe"	"healthcare"	"refute"
"ANTM_CI"	"Pythons bid for World Cup anthem #newslocker http://t.co/CcqcCyBEfB"	"healthcare"	"unrelated"
"CVS_AET"	"DOJ approval of CVS’s $69 bil acquisition of Aetna lost in stock market just a day later. In face of broad stock-ma… https://t.co/fpUqDctW9y"	"healthcare"	"comment"
"CVS_AET"	"The Department of Justice Antitrust Division: Protect consumers—stop the Aetna and CVS merger https://t.co/oT51nq3Qs9 via @Change"	"healthcare"	"refute"
"CVS_AET"	"To recap:

CVS buys Aetna for $69B in October

Cigna buys Express Scripts for $54B in March

Walmart in talks to bu… https://t.co/hl1P5H8ATU"	"healthcare"	"comment"
"AET_HUM"	"Yes, bad news on Aetna &amp; Humana pulling out of rural areas. https://t.co/0Qkg2euEHD"	"healthcare"	"comment"
"CVS_AET"	"Lawmaker Asks to Slow #CVS/#Aetna Deal Over Drug Middlemen https://t.co/SIAUPTyc3l via @bloombergbna"	"healthcare"	"comment"
"CI_ESRX"	"Anthem's Cigna takeover bid blocked by federal judge

A federal judge has blocked Anthem's attempt to acquire Cigna… https://t.co/gkHoiwRfJa"	"healthcare"	"unrelated"
"CI_ESRX"	"Cigna and Express Scripts announce the DOJ has cleared their pending merger: https://t.co/v8mWPskWA1"	"healthcare"	"support"
"AET_HUM"	"#HIE Medicity hacking - Aetna announced Tuesday that it will spend $500 million to acquire Medicity, a Salt Lak... https://t.co/MCFzTKKbsf"	"healthcare"	"unrelated"
"ANTM_CI"	"Judge who blocked the Anthem-Cigna deal pulled no punches in her 12-page ruling. $antm $ci https://t.co/TB0ND8KpuV"	"healthcare"	"comment"
"AET_HUM"	"Laura's oral presentation at Irish Soc Hum Genet today. Nice integration of microarray, Sanger &amp; NGS. @CPH_QUB http://t.co/e8hYe7ysE8"	"healthcare"	"unrelated"
"CVS_AET"	"Great news for patients! @HITAnalytics reports @CVSHealth to bulk up investing in #bigdata #analytics infrastructur… https://t.co/wOAg9nqreB"	"healthcare"	"unrelated"
"CVS_AET"	"ICYMI: With or without CVS, Bertolini describes Aetna's future https://t.co/OvKuXQa2Zr https://t.co/pfeCc83MXq"	"healthcare"	"comment"
"AET_HUM"	"Pres. candidate @HillaryClinton wants @JusticeATR to scrutinize health insurance mergers between @AnthemInc +@Cigna and @Aetna + @Humana"	"healthcare"	"comment"
"AET_HUM"	"The Nebraska Medical Center, Methodist Health System and Humana Announce Accountable Care Agreement for 2015 | Bus… https://t.co/3zlg26yD2E"	"healthcare"	"unrelated"
"CVS_AET"	"Aetna Adds 250K Medicare Advantage Enrollees Ahead Of CVS Deal via @forbes https://t.co/4uULgp0Nwv"	"healthcare"	"unrelated"
"CVS_AET"	"CVS provides more hints of reimagined health care post Aetna merger https://t.co/dRgE0iaB5P"	"healthcare"	"support"
"CVS_AET"	"@AetnaNews We will see how wonderful Aetna is after CVS takes control."	"healthcare"	"comment"
"ANTM_CI"	"Your final chance to #Takeover iRadio this week.. what you gonna choose? An Irish anthem for Paddys weekend? http://t.co/wXBZYJOozN"	"healthcare"	"unrelated"
"AET_HUM"	"Aetna to Acquire Insurance Exchange Technology Provider Bswift: http://t.co/2sFzm3SgKz cc: @bswiftbenefits"	"healthcare"	"unrelated"
"ANTM_CI"	"@Mr_Fernie @teawithbvp If there are no errors and only CI can grow mental representation (acquisition). What role if any does feedback have?"	"healthcare"	"unrelated"
"AET_HUM"	"Bloomberg:  WellCare, Centene Are Said to Bid for Aetna Medicare Assets . More #HealthCare #news - https://t.co/LE6O90zfLz"	"healthcare"	"unrelated"
"ANTM_CI"	"@CTDems @DanMalloyCT Gov, did #Anthem donations to DemGovAssn w/ you as head have anything to do your hiring Anthem/Cigna lobbyist? Rates+++"	"healthcare"	"unrelated"
"CVS_AET"	"How is CVS not a buy at these levels? 

-Beneficiary of tax reform
-Not paying for optionality on getting vertical… https://t.co/XYW3o2TokN"	"healthcare"	"unrelated"
"ANTM_CI"	"As DOJ files suit https://t.co/OOBr5sRGOY, @UHCANOhio urges state transparency + a hearing on Anthem-Cigna merger. #healthinsurance"	"healthcare"	"comment"
"CVS_AET"	"CVS Closes In on Aetna Deal - CVS is moving closer to a $66 billion-plus agreement to buy Aetna, with a possibl... https://t.co/IiDb3Adb9v"	"healthcare"	"support"
"ANTM_CI"	"Anthem/Cigna merge would allow for policies to be re-underwritten under Anthem name, then bye bye OptumRX-hello Express Scripts PBM"	"healthcare"	"comment"
"CVS_AET"	"$CVS' agreement to acquire $AET for $69 billion ranks as the largest ever US managed healthcare industry M&amp;A deal.  #spglobaldeals"	"healthcare"	"comment"
"CVS_AET"	"@lea_forest_yr3 @Lea_Forest_HT @lea_forest_dep @lea_forest_aet @AETAcademies @lea_forest_curr @Cornerstonesedu… https://t.co/0Uv5hScXWz"	"healthcare"	"unrelated"
"ANTM_CI"	"Coalition to Protect Patient Choice coverage of Anthem-Cigna merger continues entering the second week of the trial:
https://t.co/WwdDoblHs0"	"healthcare"	"comment"
"CVS_AET"	"Over the last three months, two of the biggest buyouts in healthcare history have happened:

• $CVS to buy $AET for… https://t.co/lXWRlgxy8M"	"healthcare"	"support"
"ANTM_CI"	"Tories Thwart Bid To Ensure Passage Of Mauril Belanger’s Gender-Neutral Anthem Bill https://t.co/pJ3WhRQVvH #cdnpoli"	"healthcare"	"unrelated"
"AET_HUM"	"Is Humana Inc. an acquisition target? http://t.co/srYRsbix6S via @BFLouisville"	"healthcare"	"comment"
"ANTM_CI"	"U.S. court blocks Anthem-Cigna merger, dealing blow to consolidation
| R https://t.co/aIWe7lJmDV"	"healthcare"	"refute"
"CVS_AET"	"Better Buy: CVS Health Corporation vs. Express Scripts: Both companies are in the thick of big acquisition deals. B… https://t.co/6B8qjJA1OX"	"healthcare"	"unrelated"
"CVS_AET"	"$AET $CVS https://t.co/5vX6NJdTgt"	"healthcare"	"comment"
"CVS_AET"	"Truth: America has a competition problem. Should regulators block CVS from buying Aetna? https://t.co/HS077HZRW2"	"healthcare"	"comment"
"AET_HUM"	"Analyst: Humana an 'imminent' takeover target - Insider Louisville http://t.co/OjzcXNTOx7 via @insiderlou"	"healthcare"	"support"
"CVS_AET"	"CVS, Aetna eye Amazon, but the real race is with UnitedHealth https://t.co/kXMTG0ue61"	"healthcare"	"comment"
"CVS_AET"	"The CEO of Aetna is going to make a huge amount of money if the $69 billion deal with CVS closes (AET, CVS)… https://t.co/ZBXnaRd79I"	"healthcare"	"comment"
"ANTM_CI"	"#health #metabolism http://t.co/Qfg5NLwwRU Consumer advocates, policy experts and former regulators say that while Anthem, Cigna, Aetna a…"	"healthcare"	"comment"
"CVS_AET"	"CVS may help Aetna become more consumer focused, says @healthythinker https://t.co/JcV3JlChYb"	"healthcare"	"comment"
"CVS_AET"	"https://t.co/7WNTkgtzae CVS, Aetna win U.S. approval for $69 billion deal 

WASHINGTON/NEW YORK (Reuters) – Pharmac… https://t.co/SfNdiwS1IV"	"healthcare"	"support"
"ANTM_CI"	"At #AnthemCigna hearing today, lots of questions raised by #consumer advocates: https://t.co/2w370vX7Fu https://t.co/4rnTFDWmKx"	"healthcare"	"comment"
"ANTM_CI"	"Justice Department sues to block Anthem acquisition of Cigna https://t.co/D1oTPlpv4m"	"healthcare"	"refute"
"CVS_AET"	"CVS is buying Aetna, https://t.co/I9ZC3oscov"	"healthcare"	"support"
"ANTM_CI"	"Consumer Groups To DOJ: No Way To Protect Consumers If Anthem-Cigna, Aetna-Humana, Merge  https://t.co/pHpemPEFHD"	"healthcare"	"refute"
"ANTM_CI"	"""Will the deal close? Who knows?"" an analyst wrote. Hardly reassuring words about the $48 billion Anthem-Cigna deal. https://t.co/7onfkvtzPh"	"healthcare"	"comment"
"CVS_AET"	"CVS starts jumbo debt sale to fund $68 billion Aetna deal https://t.co/IZEh1yuXND via @MollySmithNews https://t.co/DPofBTbeMa"	"healthcare"	"support"
"AET_HUM"	"Why 7 senators opposed Aetna-Humana &amp; Anthem-Cigna deals: In most states, 3 insurers already = 80% of market. https://t.co/DHekWbW5bC"	"healthcare"	"refute"
"ANTM_CI"	"Meeting with Antitrust Official Key Moment for Anthem-Cigna Merger: Anthem Inc. and Cigna Corp. are preparing... https://t.co/XHLxESXNri"	"healthcare"	"comment"
"ANTM_CI"	"Anthem, Cigna to Help Obama Add Value to U.S. Medical Billing http://t.co/VXJDjt40Oe via @business #medicalbilling #msmbinc"	"healthcare"	"unrelated"
"CI_ESRX"	"Express Scripts Stockholders Approve Acquisition by Cigna: https://t.co/RcbRg65h1y"	"healthcare"	"support"
"AET_HUM"	"@courierjournal once the Aetna Humana decision goes down in earnest, people may begin to understand impact further"	"healthcare"	"comment"
"AET_HUM"	"@tedcruz It is disgusting that @Aetna is only using this as a bargaining tool to acquire Humana. #cancelaetna https://t.co/cs8Mq1G8JB"	"healthcare"	"comment"
"ANTM_CI"	"From @plunderbund: ""Lt. Gov. @MaryTaylorOH Has Refused To Hold Hearings on Anthem-Cigna and Aetna-Humana Mergers"" https://t.co/3VgibxGA5I"	"healthcare"	"comment"
"CVS_AET"	"McKesson Strengthens Portfolio With the Acquisition of Rxcrossroads from CVS https://t.co/26pODBg3Ko #Rx #pharma"	"healthcare"	"unrelated"
"CVS_AET"	"A group of lawmakers are meeting today to discuss the potential competitive impacts of the proposed CVS Health-Aetn… https://t.co/f5oc3GjSjO"	"healthcare"	"comment"
"AET_HUM"	"The attempted HC mergers
Aetna/Humana
Cigna/Anthem
make one thing abundantly clear, US needs single payer system to combat private monopoly"	"healthcare"	"comment"
"CI_ESRX"	"$MNKD $CI buying $ESRX again points to Insurers going toward an outcome based treatment cycle. Is this good for @mannkindcorp. Perhaps?"	"healthcare"	"comment"
"AET_HUM"	"@RepTomPrice @NewsRadio1067 You do realize Aetna tried 2 blackmail gov't if they interfered with plans to merge with Humana to screw us all"	"healthcare"	"comment"
"CVS_AET"	"With the CVS - Aetna merger this year this was an interesting read. https://t.co/USLALvLYQf https://t.co/4LSEZfa2WX"	"healthcare"	"comment"
"AET_HUM"	"The Plans Join Aetna, Humana and UnitedHealthcare in Transparency Initiative - http://t.co/vKbzncoYAs"	"healthcare"	"unrelated"
"CVS_AET"	"CVS Health Closes In on Deal to Buy Aetna for $66 billion 

 https://t.co/byzsAt9UpM"	"healthcare"	"support"
"CVS_AET"	"An Aetna shareholder has sued to block the proposed $69B takeover by CVS Health, claiming that the ""unfair and inad… https://t.co/r9vnCT8pV1"	"healthcare"	"refute"
"CI_ESRX"	"Cigna reaffirms support for Express Scripts merger, calling Icahn's views 'shortsighted' https://t.co/nLGozD3DBH vi… https://t.co/xQK2B0QwDd"	"healthcare"	"support"
"AET_HUM"	"$HUM Is Humana Inc. an acquisition target? http://t.co/0Vcqu6JrI0"	"healthcare"	"comment"
"AET_HUM"	"#US filed a pair of lawsuits in a federal court challenging Anthem Inc.’s proposed acquisition of #Cigna and #Aetna. https://t.co/lNn6X25QuK"	"healthcare"	"comment"
"AET_HUM"	"Reduced access to #medical care, 22 suicides a day by #veterans, Aetna, Humana and United Healthcare out of #obamacare...  #MAGA  #Trump"	"healthcare"	"unrelated"
"AET_HUM"	"""It’s not just having data. It’s not having analytics. It's not having the channel. It’s the integration,"" Humana CEO says. (2 of 2)"	"healthcare"	"unrelated"
"CVS_AET"	"Hartford to acquire Aetna group life, disability business for $1.45 billion. https://t.co/QfY78tlvb7 via @WSJ"	"healthcare"	"unrelated"
"ANTM_CI"	"Antitrust Regulators Concerned About an Anthem-Cigna Merger https://t.co/B07STTIIBZ"	"healthcare"	"refute"
"CI_ESRX"	"Health insurer Cigna reached a deal to acquire pharmacy benefits manager Express Scripts for about $52 billion. https://t.co/hMLuCCvnJr"	"healthcare"	"support"
"ANTM_CI"	"@jpwtweets Disputes at top put Anthem-Cigna merger in doubt: Letters from executives show nerves a... https://t.co/AgOPQkPYVJ #jpwtweets"	"healthcare"	"refute"
"AET_HUM"	"@SigridKaag: need to step up belief, scope and integration of our hum and dev actions, adapt faster to what happens on ground"	"healthcare"	"unrelated"
"AET_HUM"	"Judiciary Committee hearing on Managed Care M&amp;A from this morning $AET $HUM $CI $ANTM

http://t.co/5PGJqnR8NQ"	"healthcare"	"unrelated"
"CVS_AET"	"CVS to help w/Vets health needs? They lost the bid to Walgreens for medication. I know from recent experience. @FoxNews @foxandfriends"	"healthcare"	"unrelated"
"CVS_AET"	"ICYMI: #biotech #biotechnology Your NEJM Group Today CVSAetna Merger Guideline on Managing Alcoholic Liver Disease… https://t.co/ClfQnVxHYN"	"healthcare"	"unrelated"
"CI_ESRX"	"Activist investor Carl Icahn ended a short-lived fight to scuttle @Cigna's takeover of the pharmacy benefit manager… https://t.co/x4W8CvCB3Y"	"healthcare"	"unrelated"
"CVS_AET"	"My gut tells me that this CVS and Aetna merger will end badly https://t.co/ISRzyzPDGP"	"healthcare"	"comment"
"CVS_AET"	"NY considers blocking part of merger between CVS and Aetna: https://t.co/ROuJYMv0d5 #HealthInsurance"	"healthcare"	"refute"
"AET_HUM"	"@BarbAOtto Think @BCBSIL @UnitedHealthGrp @Aetna will have less negotiating power w/@advocatehealth @NorthShoreWeb if they merge? #ccbchat"	"healthcare"	"unrelated"
"CVS_AET"	"@GunnerVike @TheDailyEdge Aetna ""packed up &amp; left"" because there extortion plan didn't work. Threatened to pull out… https://t.co/WLwnzR87nn"	"healthcare"	"unrelated"
"AET_HUM"	"5 unexpected effects of the health insurer mergers. The proposed Aetna-Humana and Anthem-Cigna mergers could change…https://t.co/RDiiwleAYG"	"healthcare"	"comment"
"CVS_AET"	"New post (CVS expands into insurance with $69 billion Aetna bid) has been published on Ecig Canada Zone OFFICIAL... https://t.co/hpG2lSd6RX"	"healthcare"	"comment"
"CVS_AET"	"Aetna Acquisition Bolsters CVS to Empower Customers and Extend Brand Loyalty - https://t.co/tmLLg46zzU"	"healthcare"	"comment"
"ANTM_CI"	"I went on @WRKO680 earlier today to talk to @BarryGArmstrong about the Anthem/Cigna deal https://t.co/9vCRcOGKZR $ANTM $CI"	"healthcare"	"comment"
"ANTM_CI"	"Congress scrutinizes Aetna-Humana and Anthem-Cigna deals... http://t.co/e4P73Fc6Fk"	"healthcare"	"refute"
"AET_HUM"	"@SpeakerRyan is having a PR spin defending @myUHC @Aetna &amp; @Humana on @CNN . Don't protect them , protect the people! @jaketapper"	"healthcare"	"comment"
"CVS_AET"	"Today’s Trading Edge: Aetna shares rally after terminating merger agreement with Humana, Aetna will pay $1B... https://t.co/OEjAourghQ"	"healthcare"	"unrelated"
"ANTM_CI"	"#Healthpayer Investors leery of Aetna-Humana, Anthem-Cigna deals: ​Though Anthem and Cigna's shareholders appr... https://t.co/l5qJXEhz1e"	"healthcare"	"refute"
"ANTM_CI"	"Great summary of oustanding issues around Anthem-Cigna merger https://t.co/MPxRqlBcZt"	"healthcare"	"comment"
"CVS_AET"	"Aetna’s board set to approve $68 billion sale to CVS Health: sources Peop https://t.co/qXs1H7o5ES #FAN, #FreeAmericaNetwork, #stand4america"	"healthcare"	"support"
"AET_HUM"	"U.S. Said Readying Suits Against Anthem, Aetna Insurer Deals https://t.co/cEqS3A9VKs $ANTM $AET $HUM"	"healthcare"	"unrelated"
"CI_ESRX"	"Cigna, Express Scripts shareholders vote to approve merger: Activist investor Carl Icahn opposed the deal but dropp… https://t.co/8jZ0fgQufJ"	"healthcare"	"support"
"AET_HUM"	"Understand the risks to completion for $AET $HUM - story here: http://t.co/YhlCxaEYkR #antitrust #insurance #business #news"	"healthcare"	"comment"
"AET_HUM"	"Aetna CEO: Expecting to merge with Humana by end of this year https://t.co/DX2XpAfcAN via @YouTube"	"healthcare"	"support"
"CVS_AET"	"The CVS merger with Aetna: What does it mean? https://t.co/lUDNbk0e9F"	"healthcare"	"comment"
"AET_HUM"	"U.S. blocks health insurer Aetna's $34 billion Humana acquisition https://t.co/t4XJkkzSR0"	"healthcare"	"refute"
"CVS_AET"	"@RealBillBunting @Aetna @cvs Yes. Apple has a head start though. But I definitely believe Amazon is going full into… https://t.co/Rc2kjv0bej"	"healthcare"	"unrelated"
"ANTM_CI"	"Antitrust hurdles could hamper Anthem acquisition of Cigna: http://t.co/NguK6ikCdi #mergers"	"healthcare"	"refute"
"CVS_AET"	"Aetna auditor accuses CVS of improperly reporting generic prices to Medicare https://t.co/3KrDqcxD4F via @statnews"	"healthcare"	"unrelated"
"ANTM_CI"	"@rgfeal That song was my anthem to finish my dissertation &amp; then again during tenure bid."	"healthcare"	"unrelated"
"CVS_AET"	"The $69 billion merger between CVS Health Corp. and Aetna Inc. also was the target of opposition by California’s in… https://t.co/9qMZGLXhsk"	"healthcare"	"refute"
"ANTM_CI"	"Anthem-Cigna, Aetna-Humana mergers would squeeze commercial insurance market, AHA study claims https://t.co/GdL7MihrE0"	"healthcare"	"comment"
"ANTM_CI"	"Anthem Makes Takeover Approach to Cigna at ~$175/share. Scoop and its updates here:  http://t.co/kj7pMrm1Rk $ANTM $CI"	"healthcare"	"support"
"CVS_AET"	"Thanks @SABEW for the symposium &amp; connection with awesome fellows &amp; speakers. 2 themes I’d keep 👀 on: 1. CVS/Aetna,… https://t.co/tlmt1lvI7h"	"healthcare"	"unrelated"
